4	11	100	1														
0	200																
67	47	40	90	10	1	1	4	77	216	311	450	517	647	746	810		
68	45	30	90	10	1	1	3	67	264	361	468	522	660				
69	45	35	90	10	1	1	3	49	241	330	428	523	715				
70	95	30	90	30	1	1	5	126	273	362	480	543	663	717	784	876	973
71	95	35	90	20	1	1	2	147	343	401	470						
72	53	30	90	10	1	1	2	11	63	122	260						
73	92	30	90	10	1	1	5	16	105	179	252	318	500	570	647	730	879
74	53	35	90	50	1	1	2	202	395	456	607						
75	45	65	90	20	1	1	3	204	384	462	552	629	776				
76	90	35	90	10	1	1	4	227	291	343	473	559	754	822	990		
77	88	30	90	10	1	1	3	57	243	296	359	432	614				
78	88	35	90	20	1	1	3	47	223	296	377	471	643				
79	87	30	90	10	1	1	3	161	335	394	471	529	591				
80	85	25	90	10	1	1	4	160	333	423	600	687	881	965	1039		
81	85	35	90	30	1	1	2	142	301	364	501						
82	75	55	90	20	1	1	4	34	110	167	260	323	511	594	733		
83	72	55	90	10	1	1	2	207	264	355	438						
84	70	58	90	20	1	1	2	56	162	233	326						
85	68	60	90	30	1	1	5	23	105	156	260	320	470	534	640	717	856
86	66	55	90	10	1	1	4	115	218	317	385	481	540	604	695		
87	65	55	90	20	1	1	5	82	263	349	522	574	687	767	923	992	1087
88	65	60	90	30	1	1	2	33	156	245	421						
89	63	58	90	10	1	1	3	5	99	152	254	326	478				
90	60	55	90	10	1	1	2	27	188	283	405						
91	60	60	90	10	1	1	4	73	227	291	383	471	663	730	909		
92	67	85	90	20	1	1	5	230	324	414	486	568	642	719	833	931	1112
93	65	85	90	40	1	1	3	183	378	448	550	607	674				
94	65	82	90	10	1	1	4	8	161	240	309	400	451	549	625		
95	62	80	90	30	1	1	5	80	238	313	510	575	680	743	928	1010	1087
96	60	80	90	10	1	1	3	5	106	177	344	442	517				
97	60	85	90	30	1	1	5	221	311	376	492	566	666	726	867	932	1101
98	58	75	90	20	1	1	2	171	352	447	612						
99	55	80	90	10	1	1	2	130	203	284	361						
100	55	85	90	20	1	1	3	179	268	342	410	486	584				
