4	14	100	1																
0	200																		
39	60	80	10	10	1	1	5	4	15	60	71	118	130	177	206	224	237		
40	60	85	10	30	1	1	5	25	53	86	106	139	155	186	214	227	243		
41	58	75	10	20	1	1	5	33	50	75	90	123	151	178	189	206	235		
42	55	80	10	10	1	1	5	17	39	80	99	120	139	152	164	208	224		
43	55	85	10	20	1	1	5	0	10	43	53	99	112	124	139	168	181		
44	55	82	10	10	1	1	5	6	22	58	76	94	117	159	188	206	229		
45	20	82	10	10	1	1	5	19	41	54	77	108	136	184	194	235	259		
46	18	80	10	10	1	1	5	3	17	62	73	99	118	135	161	189	203		
47	2	45	10	10	1	1	5	6	19	35	46	88	109	153	176	224	250		
48	42	5	10	10	1	1	6	24	34	67	88	123	138	153	166	181	196	216	244
49	42	12	10	10	1	1	5	28	38	81	95	119	133	154	168	216	234		
50	72	35	10	30	1	1	5	12	23	59	69	94	108	141	156	190	210		
51	55	20	10	19	1	1	5	4	23	35	64	84	112	158	173	196	223		
52	25	30	10	3	1	1	6	24	35	57	79	92	109	124	143	184	210	231	247
53	20	50	10	5	1	1	5	2	18	46	69	108	118	147	159	190	218		
54	55	60	10	16	1	1	4	9	24	72	87	131	156	200	216				
55	30	60	10	16	1	1	5	29	49	78	107	146	175	201	217	233	245		
56	50	35	10	19	1	1	4	19	31	74	84	132	145	184	210				
57	30	25	10	23	1	1	6	10	27	47	75	111	124	147	163	204	214	230	248
58	15	10	10	20	1	1	5	9	35	62	89	112	128	162	181	222	236		
59	10	20	10	19	1	1	6	2	30	61	74	109	122	142	157	172	196	218	237
60	15	60	10	17	1	1	6	15	26	42	52	85	107	136	152	166	185	215	228
61	45	65	10	9	1	1	6	4	26	46	65	91	103	124	144	177	206	235	251
62	65	35	10	3	1	1	5	14	24	58	75	104	132	151	167	214	228		
63	65	20	10	6	1	1	4	13	40	70	99	132	161	209	237				
64	45	30	10	17	1	1	5	23	44	73	93	129	141	154	173	216	227		
65	35	40	10	16	1	1	5	19	32	57	86	126	146	175	187	207	221		
66	41	37	10	16	1	1	5	32	45	94	114	131	143	163	184	230	252		
67	64	42	10	9	1	1	5	16	39	80	92	111	130	162	182	198	219		
68	40	60	10	21	1	1	5	4	24	70	95	114	140	170	193	223	233		
69	31	52	10	27	1	1	5	0	15	57	75	99	117	149	176	222	242		
70	35	69	10	23	1	1	5	6	35	50	71	97	109	146	161	198	224		
71	65	55	10	14	1	1	5	19	38	51	74	116	133	179	200	221	240		
72	63	65	10	8	1	1	5	27	55	72	94	118	147	176	197	221	241		
73	2	60	10	5	1	1	5	29	52	81	95	138	154	180	191	206	226		
74	20	20	10	8	1	1	4	28	49	76	101	123	151	194	218				
75	5	5	10	16	1	1	5	13	23	33	45	86	102	150	176	221	242		
76	60	12	10	31	1	1	5	28	38	81	100	134	156	168	185	196	220		
77	23	3	10	7	1	1	6	7	24	34	49	83	102	132	147	162	185	196	221
78	8	56	10	27	1	1	5	17	36	74	102	129	146	173	201	225	240		
79	6	68	10	30	1	1	5	5	19	51	70	87	109	147	170	201	225		
80	47	47	10	13	1	1	5	22	33	55	71	120	147	177	192	223	243		
81	49	58	10	10	1	1	4	10	35	72	94	130	157	206	230				
82	27	43	10	9	1	1	5	9	34	72	99	136	153	200	216	228	247		
83	37	31	10	14	1	1	4	10	35	76	86	135	148	175	201				
84	57	29	10	18	1	1	5	15	42	91	116	163	177	200	220	237	254		
85	63	23	10	2	1	1	5	20	34	62	91	104	127	171	184	218	238		
86	21	24	10	28	1	1	5	33	54	78	99	118	143	171	185	211	235		
87	12	24	10	13	1	1	5	6	17	55	65	113	137	169	197	231	254		
88	24	58	10	19	1	1	6	8	33	51	70	99	123	154	179	195	212	236	246
89	67	5	10	25	1	1	6	20	43	67	83	95	107	151	177	197	217	232	258
90	37	47	10	6	1	1	5	22	44	61	80	114	134	147	175	217	240		
91	49	42	10	13	1	1	4	21	39	80	102	137	164	203	231				
92	53	43	10	14	1	1	5	32	58	91	104	137	147	165	191	219	229		
93	61	52	10	3	1	1	6	5	20	33	49	74	102	115	136	175	191	233	250
94	57	48	10	23	1	1	5	31	59	95	107	127	142	153	174	218	235		
95	56	37	10	6	1	1	5	17	31	61	81	122	140	170	195	235	261		
96	55	54	10	26	1	1	5	18	35	62	91	131	157	170	188	226	240		
97	4	18	10	35	1	1	4	3	23	60	84	127	152	199	213				
98	26	52	10	9	1	1	5	28	44	54	71	111	129	139	151	190	217		
99	26	35	10	15	1	1	5	13	33	67	87	122	144	179	191	203	228		
100	31	67	10	3	1	1	6	1	19	31	57	75	95	106	121	143	170	207	220
