4	3	100	1														
0	700																
52	25	35	90	10	1	1	3	0	894	1230	1998	2304	3318				
53	44	5	90	20	1	1	3	3	1093	1393	2119	2511	3500				
54	42	10	90	40	1	1	2	8	906	1286	2433						
55	42	15	90	10	1	1	3	3	1019	1370	2323	2628	3510				
56	40	5	90	30	1	1	3	14	1184	1071	1961	1556	2330				
57	38	15	90	40	1	1	3	3	811	765	1517	1198	2181				
58	38	5	90	30	1	1	3	2	831	1199	2256	2578	3350				
59	38	10	90	10	1	1	4	11	1075	776	1696	1437	2156	2473	3441		
60	35	5	90	20	1	1	4	6	1198	830	1832	1583	2314	2621	3376		
61	50	30	90	10	1	1	3	15	870	1211	2325	1951	2979				
62	50	35	90	20	1	1	3	4	1107	1419	2199	2306	3186				
63	50	40	90	50	1	1	3	10	808	1183	2045	2366	3537				
64	48	30	90	10	1	1	3	8	881	1218	1951	1859	2887				
65	44	25	90	10	1	1	3	0	1195	1584	2465	2810	3782				
66	47	35	90	10	1	1	4	1	1016	1331	2096	1911	2645	2463	3623		
67	47	40	90	10	1	1	3	18	770	1164	2352	2672	3469				
68	42	30	90	10	1	1	3	0	910	1285	2437	2796	3770				
69	45	35	90	10	1	1	2	18	1015	1349	2318						
70	95	30	90	30	1	1	2	7	1202	1529	2720						
71	95	35	90	20	1	1	3	11	1184	1526	2273	2592	3767				
72	53	30	90	10	1	1	2	19	1117	1502	2660						
73	92	30	90	10	1	1	3	9	966	1312	2410	2721	3559				
74	53	35	90	50	1	1	3	17	875	1272	2073	2154	3152				
75	45	65	90	20	1	1	3	0	789	1093	1802	2597	3591				
76	90	35	90	10	1	1	2	5	1157	1472	2204						
77	72	45	90	10	1	1	3	6	1146	1487	2279	2645	3676				
78	78	40	90	20	1	1	2	16	1194	1516	2555						
79	87	30	90	10	1	1	3	16	1151	1507	2342	2697	3720				
80	85	25	90	10	1	1	3	18	765	1069	2038	2410	3593				
81	85	35	90	30	1	1	3	4	1159	1466	2211	2557	3698				
82	75	55	90	20	1	1	4	3	1124	743	1643	1470	2274	2662	3770		
83	72	55	90	10	1	1	4	3	1029	724	1848	1337	2128	2486	3267		
84	70	58	90	20	1	1	4	14	1197	964	1794	1566	2348	2721	3435		
85	86	46	90	30	1	1	4	2	791	590	1588	1105	1950	2277	3438		
86	66	55	90	10	1	1	3	0	796	1118	2237	2560	3673				
87	64	46	90	20	1	1	2	19	933	1242	2051						
88	65	60	90	30	1	1	3	13	727	1064	1873	2232	3074				
89	56	64	90	10	1	1	3	7	1019	1331	2264	2570	3762				
90	60	55	90	10	1	1	3	5	842	1229	2389	2771	3638				
91	60	60	90	10	1	1	2	12	1065	1403	2254						
92	67	85	90	20	1	1	3	2	948	1327	2447	2086	2948				
93	42	58	90	40	1	1	3	6	716	1084	1816	2821	3747				
94	65	82	90	10	1	1	3	2	1073	1464	2405	1941	2907				
95	62	80	90	30	1	1	4	5	854	1249	2092	1907	2753	2478	3566		
96	62	40	90	10	1	1	3	16	791	1155	1938	2292	3206				
97	60	85	90	30	1	1	4	14	1199	1540	2414	2137	3091	2729	3488		
98	58	75	90	20	1	1	4	2	720	1021	2014	1703	2765	2331	3446		
99	55	80	90	10	1	1	3	10	1202	1533	2418	2229	3379				
100	55	85	90	20	1	1	3	13	805	1139	1998	2354	3064				
