4	3	100	1												
0	700														
39	0	45	90	20	1	1	3	0	1328	1812	2925	3335	4545		
40	36	18	90	10	1	1	1	15	1439						
41	35	32	90	10	1	1	2	18	1300	1755	3151				
42	33	32	90	20	1	1	2	9	1391	1812	3042				
43	33	35	90	10	1	1	3	5	1054	1539	2955	3375	4542		
44	32	20	90	10	1	1	2	8	1320	1738	2974				
45	30	30	90	10	1	1	2	10	1030	1526	3022				
46	34	25	90	30	1	1	2	12	1089	1525	2706				
47	30	35	90	10	1	1	1	0	1249						
48	36	40	90	10	1	1	2	0	662	19	1180				
49	48	20	90	10	1	1	2	1	1394	1840	2905				
50	26	32	90	10	1	1	3	11	1202	1663	2930	3366	4492		
51	25	30	90	10	1	1	2	5	1010	1417	2530				
52	25	35	90	10	1	1	1	8	1074						
53	44	5	90	20	1	1	3	10	1148	919	2301	1621	2972		
54	42	10	90	40	1	1	3	7	1430	1170	2242	1872	3299		
55	42	15	90	10	1	1	2	18	1304	1141	2461				
56	40	5	90	30	1	1	4	5	1098	863	2169	1552	2594	3014	4358
57	38	15	90	40	1	1	2	2	1289	1782	3232				
58	38	5	90	30	1	1	3	11	1198	813	2035	1602	3077		
59	38	10	90	10	1	1	2	11	1112	667	1805				
60	35	5	90	20	1	1	2	0	1139	637	2025				
61	50	30	90	10	1	1	2	5	1181	1644	3087				
62	50	35	90	20	1	1	2	13	1364	2149	3343				
63	50	40	90	50	1	1	2	7	1075	2184	3498				
64	48	30	90	10	1	1	2	9	1176	1718	3028				
65	44	25	90	10	1	1	3	1	1079	1536	2540	2948	4411		
66	47	35	90	10	1	1	2	12	1415	1832	3148				
67	47	40	90	10	1	1	2	14	1484	2397	3471				
68	42	30	90	10	1	1	3	3	1193	1609	2717	3204	4487		
69	45	35	90	10	1	1	2	5	1172	1657	2715				
70	95	30	90	30	1	1	3	2	1343	1781	2894	3350	4714		
71	95	35	90	20	1	1	1	10	1320						
72	53	30	90	10	1	1	2	10	1230	1812	3304				
73	92	30	90	10	1	1	2	17	1048	1455	2510				
74	53	35	90	50	1	1	2	6	1152	1634	3032				
75	45	65	90	20	1	1	3	4	1407	1819	2899	2504	3684		
76	90	35	90	10	1	1	3	10	1108	1583	2745	3166	4637		
77	72	45	90	10	1	1	1	8	1181						
78	78	40	90	20	1	1	1	13	1200						
79	87	30	90	10	1	1	2	0	1495	1984	3165				
80	85	25	90	10	1	1	3	16	1245	1650	2965	3380	4445		
81	85	35	90	30	1	1	3	1	1337	1743	2804	3214	4659		
82	75	55	90	20	1	1	4	4	1101	506	1880	1505	2894	3336	4506
83	72	55	90	10	1	1	2	6	1302	1792	3089				
84	70	58	90	20	1	1	1	7	1502						
85	86	46	90	30	1	1	2	7	1143	1602	3075				
86	66	55	90	10	1	1	3	19	1417	908	2232	1902	3360		
87	64	46	90	20	1	1	3	15	1242	1669	2903	3311	4370		
88	65	60	90	30	1	1	3	4	1429	943	2007	1888	3375		
89	56	64	90	10	1	1	2	0	1023	1346	2368				
90	60	55	90	10	1	1	3	18	1109	1515	2647	3096	4173		
91	60	60	90	10	1	1	3	3	1168	1634	2841	3262	4594		
92	67	85	90	20	1	1	2	6	1117	1599	3034				
93	42	58	90	40	1	1	3	13	1292	1784	2831	3235	4504		
94	65	82	90	10	1	1	2	15	1379	1825	3007				
95	62	80	90	30	1	1	2	8	1238	1657	3078				
96	62	40	90	10	1	1	2	13	1426	1844	2935				
97	60	85	90	30	1	1	2	11	1092	1908	3320				
98	58	75	90	20	1	1	2	16	1441	1915	3398				
99	55	80	90	10	1	1	2	11	1376	2159	3449				
100	55	85	90	20	1	1	2	3	1326	1755	2823				
