4	2	100	1																
0	1000																		
53	37	31	10	14	1	1	3	11	389	470	537	595	886						
54	57	29	10	18	1	1	3	19	297	350	546	601	1034						
55	63	23	10	2	1	1	2	5	326	415	605								
56	53	12	10	6	1	1	6	13	249	107	403	339	514	572	712	780	887	946	1341
57	32	12	10	7	1	1	3	18	406	484	631	683	872						
58	36	26	10	18	1	1	3	1	250	332	551	650	892						
59	21	24	10	28	1	1	3	17	230	302	597	431	857						
60	17	34	10	3	1	1	5	0	300	2	75	171	292	345	697	750	855		
61	12	24	10	13	1	1	2	19	489	548	1022								
62	24	58	10	19	1	1	2	0	400	471	674								
63	27	69	10	10	1	1	2	15	472	551	848								
64	15	77	10	9	1	1	3	18	335	402	694	793	886						
65	62	77	10	20	1	1	4	5	497	430	670	594	816	870	1186				
66	49	73	10	25	1	1	3	6	145	242	650	742	1204						
67	67	5	10	25	1	1	4	0	460	2	176	241	331	391	823				
68	56	39	10	36	1	1	4	3	112	162	233	312	383	478	610				
69	37	47	10	6	1	1	4	3	82	176	448	507	705	673	909				
70	37	56	10	5	1	1	3	4	353	443	924	985	1340						
71	57	68	10	15	1	1	3	11	182	259	600	654	1011						
72	47	16	10	25	1	1	3	7	413	508	766	820	974						
73	44	17	10	9	1	1	3	16	250	310	446	536	793						
74	46	13	10	8	1	1	4	16	247	306	650	704	836	915	1038				
75	49	11	10	18	1	1	3	19	433	491	874	925	1289						
76	49	42	10	13	1	1	4	2	132	189	370	433	898	981	1300				
77	53	43	10	14	1	1	3	16	88	179	328	653	807						
78	61	52	10	3	1	1	3	5	158	256	498	552	700						
79	57	48	10	23	1	1	4	13	75	143	291	370	548	556	852				
80	56	37	10	6	1	1	4	9	219	318	422	518	595	659	832				
81	55	54	10	26	1	1	2	6	449	535	955								
82	15	47	10	16	1	1	2	2	273	362	790								
83	14	37	10	11	1	1	3	0	183	236	443	515	871						
84	11	31	10	7	1	1	2	2	386	481	748								
85	16	22	10	41	1	1	3	5	369	433	611	699	1177						
86	4	18	10	35	1	1	4	18	200	290	407	489	613	690	932				
87	28	18	10	26	1	1	3	14	500	570	777	834	937						
88	26	52	10	9	1	1	4	0	359	438	546	637	692	790	920				
89	26	35	10	15	1	1	2	6	382	457	949								
90	31	67	10	3	1	1	3	0	203	274	675	773	898						
91	15	19	10	1	1	1	4	17	188	253	502	576	776	836	1161				
92	22	22	10	2	1	1	2	13	458	553	948								
93	18	24	10	22	1	1	3	10	129	210	343	574	740						
94	26	27	10	27	1	1	3	2	378	444	718	813	1097						
95	25	24	10	20	1	1	4	8	90	148	210	289	618	624	820				
96	22	27	10	11	1	1	3	2	257	332	453	533	952						
97	25	21	10	12	1	1	3	5	269	339	454	597	873						
98	19	21	10	10	1	1	3	11	489	563	754	811	1161						
99	20	26	10	9	1	1	4	8	59	139	359	433	894	955	1159				
100	18	18	10	17	1	1	2	8	475	573	900								
