4	14	100	1														
0	200																
69	31	52	10	27	1	1	3	40	51	94	112	136	155				
70	35	69	10	23	1	1	3	20	41	59	107	131	144				
71	65	55	10	14	1	1	3	10	46	67	92	123	156				
72	63	65	10	8	1	1	4	22	46	95	109	155	167	188	208		
73	2	60	10	5	1	1	4	16	60	99	141	153	179	213	251		
74	20	20	10	8	1	1	3	6	35	76	119	140	162				
75	5	5	10	16	1	1	3	3	26	54	91	130	141				
76	60	12	10	31	1	1	3	44	73	110	141	162	183				
77	23	3	10	7	1	1	3	37	85	108	152	173	217				
78	8	56	10	27	1	1	4	39	55	90	106	137	164	212	257		
79	6	68	10	30	1	1	5	19	42	58	72	109	139	154	165	175	208
80	47	47	10	13	1	1	3	46	63	102	145	194	217				
81	49	58	10	10	1	1	3	31	48	71	93	134	144				
82	27	43	10	9	1	1	4	46	62	82	125	152	197	220	242		
83	37	31	10	14	1	1	4	10	44	66	107	152	165	205	242		
84	57	29	10	18	1	1	5	7	20	37	68	88	123	162	182	211	226
85	63	23	10	2	1	1	3	43	73	85	109	120	147				
86	21	24	10	28	1	1	3	28	62	91	113	127	155				
87	12	24	10	13	1	1	3	39	69	84	118	138	167				
88	24	58	10	19	1	1	3	24	50	98	119	141	174				
89	67	5	10	25	1	1	4	7	43	53	92	117	143	189	223		
90	37	47	10	6	1	1	4	10	33	80	98	132	158	196	244		
91	49	42	10	13	1	1	3	19	63	93	142	175	224				
92	53	43	10	14	1	1	5	0	20	35	57	94	127	156	187	223	238
93	61	52	10	3	1	1	4	3	16	60	103	135	152	177	226		
94	57	48	10	23	1	1	4	5	45	63	92	123	143	183	232		
95	56	37	10	6	1	1	4	8	19	49	97	112	161	194	211		
96	55	54	10	26	1	1	4	31	75	90	119	148	189	220	239		
97	4	18	10	35	1	1	3	32	61	73	110	140	176				
98	26	52	10	9	1	1	3	44	84	103	145	175	212				
99	26	35	10	15	1	1	3	19	49	79	119	147	174				
100	31	67	10	3	1	1	3	21	32	58	100	145	169				
