4	3	100	1																
0	1000																		
70	35	69	10	23	1	1	5	17	139	215	352	431	570	642	784	883	1022		
71	65	55	10	14	1	1	5	57	167	239	387	441	574	666	774	854	979		
72	63	65	10	8	1	1	5	22	159	232	344	414	551	622	742	838	968		
73	2	60	10	5	1	1	5	91	228	306	451	531	664	747	861	949	1093		
74	20	20	10	8	1	1	5	35	137	190	322	405	528	595	725	782	900		
75	5	5	10	16	1	1	5	82	223	286	413	469	611	692	796	870	1002		
76	60	12	10	31	1	1	5	57	184	238	384	474	606	676	790	871	1002		
77	23	3	10	7	1	1	5	71	216	292	428	519	659	717	864	915	1044		
78	8	56	10	27	1	1	5	49	165	227	361	427	535	631	734	813	931		
79	6	68	10	30	1	1	5	86	228	284	430	494	627	706	819	887	989		
80	47	47	10	13	1	1	5	76	215	305	431	491	629	720	868	944	1061		
81	49	58	10	10	1	1	6	21	124	184	319	382	491	562	666	720	846	929	1064
82	27	43	10	9	1	1	5	44	190	250	379	476	602	694	809	859	976		
83	37	31	10	14	1	1	5	82	182	263	399	488	621	710	845	915	1040		
84	57	29	10	18	1	1	5	57	187	242	373	460	591	660	763	828	942		
85	63	23	10	2	1	1	5	28	138	231	333	391	506	579	713	805	934		
86	21	24	10	28	1	1	5	80	182	281	408	490	593	663	771	847	989		
87	12	24	10	13	1	1	5	17	139	190	334	404	513	584	729	793	922		
88	24	58	10	19	1	1	5	88	202	296	443	522	627	678	814	902	1045		
89	67	5	10	25	1	1	5	76	207	295	396	446	553	649	767	847	968		
90	37	47	10	6	1	1	5	56	190	264	403	480	629	719	851	902	1018		
91	49	42	10	13	1	1	5	20	133	189	324	375	518	594	700	799	916		
92	53	43	10	14	1	1	5	38	184	254	392	475	606	693	818	880	1008		
93	61	52	10	3	1	1	5	19	166	245	372	447	583	677	824	906	1047		
94	57	48	10	23	1	1	5	44	174	234	383	476	596	676	777	839	949		
95	56	37	10	6	1	1	5	63	181	246	388	474	599	669	795	882	1012		
96	55	54	10	26	1	1	5	66	214	306	423	506	638	720	825	921	1070		
97	4	18	10	35	1	1	5	38	171	239	364	416	520	583	702	794	938		
98	26	52	10	9	1	1	5	94	234	320	449	523	649	702	804	902	1018		
99	26	35	10	15	1	1	5	58	166	264	385	479	601	668	769	830	942		
100	31	67	10	3	1	1	5	38	147	220	336	434	571	643	756	849	953		
