4	6	100	1														
0	700																
31	10	35	90	20	1	1	2	571	839	949	1275						
32	10	40	90	30	1	1	2	523	977	1133	1632						
33	8	40	90	40	1	1	5	376	813	992	1211	1367	1664	1840	2301	2447	2783
34	8	45	90	20	1	1	2	412	662	821	1045						
35	5	35	90	10	1	1	5	170	399	584	1033	1153	1453	1615	1899	2061	2421
36	5	45	90	10	1	1	3	125	466	604	908	1012	1496				
37	2	40	90	20	1	1	4	657	1155	1272	1759	1949	2362	2477	2774		
38	0	40	90	30	1	1	4	247	555	704	975	1088	1297	1495	1792		
39	0	45	90	20	1	1	4	533	862	975	1201	1364	1704	1863	2177		
40	36	18	90	10	1	1	4	171	556	700	1010	1135	1338	1445	1713		
41	35	32	90	10	1	1	2	282	521	648	1070						
42	33	32	90	20	1	1	4	498	909	1089	1410	1582	2011	2149	2603		
43	33	35	90	10	1	1	5	400	726	840	1182	1339	1586	1750	2231	2349	2782
44	32	20	90	10	1	1	3	366	591	711	1117	1252	1679				
45	30	30	90	10	1	1	4	390	828	1018	1248	1386	1865	2050	2363		
46	34	25	90	30	1	1	5	254	719	914	1292	1411	1623	1815	2077	2221	2560
47	30	35	90	10	1	1	2	391	652	773	1056						
48	36	40	90	10	1	1	3	527	736	871	1208	1396	1681				
49	48	20	90	10	1	1	4	477	678	816	1224	1337	1550	1712	2021		
50	26	32	90	10	1	1	2	323	623	801	1187						
51	25	30	90	10	1	1	2	6	221	413	786						
52	25	35	90	10	1	1	2	294	612	792	1260						
53	44	5	90	20	1	1	4	117	506	657	1008	1113	1422	1616	1867		
54	42	10	90	40	1	1	4	493	737	855	1169	1285	1549	1736	2106		
55	42	15	90	10	1	1	2	175	475	646	881						
56	40	5	90	30	1	1	4	154	397	569	885	988	1356	1509	1895		
57	38	15	90	40	1	1	2	344	676	808	1303						
58	38	5	90	30	1	1	2	75	530	690	912						
59	38	10	90	10	1	1	3	540	833	974	1422	1549	1946				
60	35	5	90	20	1	1	5	109	369	505	743	862	1292	1424	1788	1982	2407
61	50	30	90	10	1	1	2	209	582	716	931						
62	50	35	90	20	1	1	3	254	473	615	1012	1113	1610				
63	50	40	90	50	1	1	3	369	837	1020	1357	1462	1851				
64	48	30	90	10	1	1	2	624	871	978	1379						
65	44	25	90	10	1	1	2	604	824	1017	1248						
66	47	35	90	10	1	1	5	131	613	790	1051	1185	1399	1502	1828	2003	2474
67	47	40	90	10	1	1	4	213	591	781	1159	1293	1654	1853	2081		
68	42	30	90	10	1	1	3	184	678	872	1186	1295	1672				
69	45	35	90	10	1	1	3	134	619	798	1095	1286	1771				
70	95	30	90	30	1	1	5	348	742	921	1257	1384	1724	1832	2067	2252	2546
71	95	35	90	20	1	1	2	404	896	1013	1252						
72	53	30	90	10	1	1	2	32	237	355	732						
73	92	30	90	10	1	1	5	44	323	472	718	851	1315	1456	1711	1877	2275
74	53	35	90	50	1	1	2	554	1041	1163	1566						
75	45	65	90	20	1	1	3	560	1021	1177	1458	1613	2007				
76	90	35	90	10	1	1	4	624	852	956	1317	1489	1979	2115	2552		
77	72	45	90	10	1	1	3	158	631	738	965	1111	1575				
78	78	40	90	20	1	1	3	130	582	728	990	1178	1622				
79	87	30	90	10	1	1	3	443	891	1009	1263	1379	1604				
80	85	25	90	10	1	1	4	440	887	1068	1523	1697	2186	2355	2604		
81	85	35	90	30	1	1	2	391	810	936	1310						
82	75	55	90	20	1	1	4	93	346	460	747	874	1350	1517	1896		
83	72	55	90	10	1	1	2	568	782	964	1230						
84	70	58	90	20	1	1	2	155	467	609	895						
85	86	46	90	30	1	1	5	65	330	432	740	861	1262	1390	1703	1857	2235
86	66	55	90	10	1	1	4	317	623	821	1057	1249	1467	1595	1877		
87	64	46	90	20	1	1	5	227	689	861	1308	1413	1740	1901	2313	2451	2742
88	65	60	90	30	1	1	2	91	438	617	1069						
89	56	64	90	10	1	1	3	14	302	408	712	857	1261				
90	60	55	90	10	1	1	2	75	497	688	1032						
91	60	60	90	10	1	1	4	202	611	739	1024	1201	1686	1820	2279		
92	67	85	90	20	1	1	5	632	920	1101	1346	1510	1759	1913	2241	2438	2901
93	42	58	90	40	1	1	3	503	994	1135	1439	1554	1789				
94	65	82	90	10	1	1	4	24	430	588	827	1010	1213	1409	1662		
95	62	80	90	30	1	1	5	221	638	788	1283	1414	1725	1851	2321	2486	2741
96	62	40	90	10	1	1	3	16	318	461	895	1091	1341				
97	60	85	90	30	1	1	5	607	888	1018	1351	1499	1799	1920	2303	2434	2873
98	58	75	90	20	1	1	2	471	934	1125	1555						
99	55	80	90	10	1	1	2	358	604	767	1022						
100	55	85	90	20	1	1	3	491	769	918	1155	1307	1603				
