4	10	100	1																		
0	200																				
35	5	35	90	10	1	1	5	149	162	215	231	295	341	430	458	528	587				
36	5	45	90	10	1	1	6	141	167	225	247	315	332	391	447	513	555	652	707		
37	2	40	90	20	1	1	5	54	98	165	178	231	267	349	381	480	515				
38	0	40	90	30	1	1	5	157	188	260	302	383	443	499	512	608	627				
39	0	45	90	20	1	1	7	21	35	129	143	239	255	352	420	480	501	553	609	680	710
40	35	30	90	10	1	1	5	132	196	275	317	396	424	500	564	618	648				
41	35	32	90	10	1	1	7	173	206	275	301	380	446	517	532	591	658	747	776	871	938
42	33	32	90	20	1	1	7	90	138	227	264	327	365	419	436	528	556	654	676	732	777
43	33	35	90	10	1	1	5	3	15	94	106	201	221	274	299	373	392				
44	32	30	90	10	1	1	7	32	61	144	178	238	287	377	444	505	555	648	678	741	800
45	30	30	90	10	1	1	6	98	146	200	250	326	391	489	501	590	643	716	747		
46	30	32	90	30	1	1	7	16	39	133	147	217	254	313	373	446	468	562	620	711	745
47	30	35	90	10	1	1	6	32	52	110	125	216	261	353	402	500	558	616	670		
48	28	30	90	10	1	1	7	128	139	218	262	344	369	425	445	502	529	592	657	740	785
49	28	35	90	10	1	1	5	147	159	250	273	341	365	429	452	550	585				
50	26	32	90	10	1	1	5	63	78	161	172	240	263	342	369	450	492				
51	25	30	90	10	1	1	6	21	59	112	181	244	309	405	432	498	560	646	705		
52	25	35	90	10	1	1	6	124	137	202	248	302	334	390	429	518	578	642	671		
53	44	5	90	20	1	1	5	11	41	113	163	250	262	336	352	428	493				
54	42	10	90	40	1	1	7	50	77	174	201	294	350	443	473	569	596	686	705	787	806
55	42	15	90	10	1	1	6	154	196	270	338	425	493	563	593	650	667	751	791		
56	40	5	90	30	1	1	5	103	120	211	221	319	339	425	485	584	613				
57	40	15	90	40	1	1	6	54	86	149	213	295	316	383	412	501	512	570	606		
58	38	5	90	30	1	1	7	47	106	178	241	307	335	415	454	543	565	618	647	731	793
59	38	15	90	10	1	1	7	14	78	154	173	254	275	338	363	419	472	538	577	672	713
60	35	5	90	20	1	1	6	77	91	149	160	239	286	360	389	444	481	556	575		
61	50	30	90	10	1	1	7	25	71	134	172	242	260	324	364	443	510	584	612	669	719
62	50	35	90	20	1	1	7	72	82	162	194	268	332	393	423	519	542	622	656	741	808
63	50	40	90	50	1	1	7	71	132	207	276	355	424	522	588	648	676	738	791	856	867
64	48	30	90	10	1	1	5	122	167	241	283	365	382	436	473	564	578				
65	48	40	90	10	1	1	7	100	121	190	259	346	386	460	476	538	561	660	702	787	842
66	47	35	90	10	1	1	5	167	188	287	328	387	405	468	512	607	653				
67	47	40	90	10	1	1	7	84	133	222	240	301	340	417	459	517	561	645	684	736	787
68	45	30	90	10	1	1	7	25	65	161	217	278	337	412	463	538	550	637	670	742	782
69	45	35	90	10	1	1	6	4	30	120	156	224	259	337	399	495	537	623	689		
70	95	30	90	30	1	1	6	34	103	160	203	273	289	373	399	483	542	624	678		
71	95	35	90	20	1	1	5	99	138	192	243	333	366	461	505	568	605				
72	53	30	90	10	1	1	6	144	210	269	316	384	453	527	570	638	679	770	781		
73	92	30	90	10	1	1	7	154	203	277	299	390	418	488	501	557	598	663	718	816	852
74	53	35	90	50	1	1	5	148	191	262	319	384	448	539	591	678	741				
75	45	65	90	20	1	1	5	72	83	133	149	238	268	365	423	517	561				
76	90	35	90	10	1	1	5	145	156	248	287	367	414	467	500	552	605				
77	88	30	90	10	1	1	7	40	72	122	148	228	267	343	369	425	475	526	583	661	698
78	88	35	90	20	1	1	7	88	127	212	278	349	380	451	516	584	609	700	746	841	905
79	87	30	90	10	1	1	6	30	53	130	168	227	274	359	408	484	536	635	666		
80	85	25	90	10	1	1	5	116	130	195	225	324	386	461	488	565	606				
81	85	35	90	30	1	1	6	55	111	194	241	323	386	485	539	596	630	717	742		
82	75	55	90	20	1	1	7	48	103	189	251	335	368	464	494	547	586	685	722	781	831
83	72	55	90	10	1	1	6	52	108	197	207	306	325	397	456	543	564	653	695		
84	70	58	90	20	1	1	6	79	140	239	296	392	415	481	522	581	612	667	728		
85	68	60	90	30	1	1	6	105	127	199	267	321	370	462	482	562	602	672	698		
86	66	55	90	10	1	1	7	172	216	284	327	388	443	516	540	610	664	735	770	866	912
87	65	55	90	20	1	1	6	35	48	134	145	242	296	374	438	518	568	651	678		
88	65	60	90	30	1	1	7	44	100	160	199	273	326	402	457	515	547	615	627	680	729
89	63	58	90	10	1	1	6	107	156	224	254	307	325	417	476	539	581	637	697		
90	60	55	90	10	1	1	5	115	163	221	259	339	381	435	500	590	639				
91	60	60	90	10	1	1	5	111	145	233	281	363	425	512	576	652	705				
92	67	85	90	20	1	1	7	168	227	306	326	405	416	476	534	606	618	700	757	832	862
93	65	85	90	40	1	1	7	30	55	108	137	205	271	325	370	456	484	574	605	701	759
94	65	82	90	10	1	1	7	163	227	310	327	390	417	469	514	607	638	737	806	885	937
95	62	80	90	30	1	1	6	88	110	185	227	316	350	426	483	571	629	727	749		
96	60	80	90	10	1	1	7	94	125	196	265	352	410	463	498	583	606	665	687	741	767
97	60	85	90	30	1	1	6	16	57	140	192	283	338	434	456	535	572	648	670		
98	58	75	90	20	1	1	7	148	176	226	257	344	380	430	447	533	594	677	725	810	867
99	55	80	90	10	1	1	7	70	110	190	232	313	359	440	456	509	564	628	661	726	754
100	55	85	90	20	1	1	7	6	42	95	153	213	254	306	333	398	460	544	564	643	681
