4	14	100	1														
0	200																
46	30	32	90	30	1	1	5	179	202	261	305	363	392	485	546	612	631
47	30	35	90	10	1	1	3	176	196	253	324	393	423				
48	28	30	90	10	1	1	5	9	69	145	210	282	308	407	462	515	554
49	28	35	90	10	1	1	5	18	38	102	166	255	293	363	447	510	579
50	26	32	90	10	1	1	5	39	67	135	156	215	294	360	419	516	593
51	25	30	90	10	1	1	3	76	138	205	219	272	321				
52	25	35	90	10	1	1	4	105	174	224	323	417	459	531	590		
53	44	5	90	20	1	1	5	12	78	135	156	239	331	387	403	497	513
54	42	10	90	40	1	1	3	241	335	394	488	576	604				
55	42	15	90	10	1	1	3	104	144	239	252	329	406				
56	40	5	90	30	1	1	4	147	185	261	352	406	447	516	615		
57	40	15	90	40	1	1	5	94	128	207	302	373	391	450	545	634	673
58	38	5	90	30	1	1	5	212	304	379	447	536	586	649	701	755	775
59	38	15	90	10	1	1	3	49	135	214	311	369	390				
60	35	5	90	20	1	1	3	11	22	81	144	207	298				
61	50	30	90	10	1	1	3	122	145	211	300	370	396				
62	50	35	90	20	1	1	4	53	122	212	308	369	440	533	573		
63	50	40	90	50	1	1	5	138	172	249	317	371	442	518	610	708	722
64	48	30	90	10	1	1	5	90	171	266	317	371	401	495	511	581	632
65	48	40	90	10	1	1	5	51	78	168	219	289	378	460	544	603	629
66	47	35	90	10	1	1	3	144	168	250	334	424	510				
67	47	40	90	10	1	1	5	40	116	167	239	317	392	455	517	575	643
68	45	30	90	10	1	1	3	35	71	134	227	310	373				
69	45	35	90	10	1	1	3	207	221	312	341	409	440				
70	95	30	90	30	1	1	3	105	140	200	297	365	383				
71	95	35	90	20	1	1	3	54	124	188	232	309	372				
72	53	30	90	10	1	1	4	115	157	256	276	372	387	451	485		
73	92	30	90	10	1	1	5	82	170	256	340	392	440	520	593	662	699
74	53	35	90	50	1	1	3	33	87	176	261	325	364				
75	45	65	90	20	1	1	3	16	57	129	200	287	301				
76	90	35	90	10	1	1	3	226	279	363	421	485	521				
77	88	30	90	10	1	1	3	191	286	353	440	504	591				
78	88	35	90	20	1	1	5	201	224	306	330	407	455	553	642	740	793
79	87	30	90	10	1	1	5	101	142	199	219	303	358	414	427	477	539
80	85	25	90	10	1	1	5	239	265	351	436	535	574	642	697	792	829
81	85	35	90	30	1	1	3	161	187	254	292	381	393				
82	75	55	90	20	1	1	4	237	262	325	409	481	571	637	674		
83	72	55	90	10	1	1	4	52	117	182	263	356	372	460	532		
84	70	58	90	20	1	1	5	38	55	114	171	234	301	387	420	494	515
85	68	60	90	30	1	1	3	222	278	331	373	424	473				
86	66	55	90	10	1	1	3	147	212	286	325	380	431				
87	65	55	90	20	1	1	3	202	258	315	379	442	494				
88	65	60	90	30	1	1	3	124	170	267	303	368	430				
89	63	58	90	10	1	1	4	38	108	158	233	301	348	443	507		
90	60	55	90	10	1	1	4	56	96	192	221	301	348	433	529		
91	60	60	90	10	1	1	5	100	187	262	361	440	538	636	731	791	829
92	67	85	90	20	1	1	5	4	36	93	130	214	277	351	409	491	512
93	65	85	90	40	1	1	4	18	36	128	212	290	316	385	484		
94	65	82	90	10	1	1	4	28	106	167	221	298	331	418	516		
95	62	80	90	30	1	1	5	45	57	133	228	284	383	461	488	568	602
96	60	80	90	10	1	1	5	162	248	304	357	431	512	588	618	696	755
97	60	85	90	30	1	1	3	167	220	272	344	419	489				
98	58	75	90	20	1	1	3	227	306	367	450	525	597				
99	55	80	90	10	1	1	3	98	153	228	306	378	428				
100	55	85	90	20	1	1	3	108	120	191	273	366	409				
