4	14	100	1												
0	200														
55	30	60	10	16	1	1	2	12	42	94	111				
56	50	35	10	19	1	1	4	10	28	81	114	126	169	211	258
57	30	25	10	23	1	1	2	24	60	89	158				
58	15	10	10	20	1	1	2	5	66	112	126				
59	10	20	10	19	1	1	3	38	66	100	159	185	234		
60	15	60	10	17	1	1	4	7	29	60	77	98	154	183	225
61	45	65	10	9	1	1	2	14	58	88	101				
62	65	35	10	3	1	1	3	18	31	66	115	125	194		
63	65	20	10	6	1	1	3	26	89	149	186	199	246		
64	45	30	10	17	1	1	2	44	63	77	127				
65	35	40	10	16	1	1	2	42	56	122	138				
66	41	37	10	16	1	1	4	9	75	131	153	183	195	207	242
67	64	42	10	9	1	1	3	15	60	124	169	199	241		
68	40	60	10	21	1	1	3	13	81	147	179	194	239		
69	31	52	10	27	1	1	3	9	76	133	162	227	294		
70	35	69	10	23	1	1	3	24	72	129	166	192	230		
71	65	55	10	14	1	1	2	28	96	116	133				
72	63	65	10	8	1	1	2	2	13	33	78				
73	2	60	10	5	1	1	4	3	28	67	86	115	177	211	232
74	20	20	10	8	1	1	2	39	106	129	179				
75	5	5	10	16	1	1	3	39	101	144	170	213	261		
76	60	12	10	31	1	1	3	44	59	71	113	166	234		
77	23	3	10	7	1	1	3	11	75	89	104	141	203		
78	8	56	10	27	1	1	3	9	69	106	128	190	248		
79	6	68	10	30	1	1	3	31	90	110	130	149	164		
80	47	47	10	13	1	1	2	31	90	148	209				
81	49	58	10	10	1	1	2	27	80	105	149				
82	27	43	10	9	1	1	4	6	26	44	71	97	162	212	257
83	37	31	10	14	1	1	2	40	52	111	134				
84	57	29	10	18	1	1	2	10	42	77	104				
85	63	23	10	2	1	1	4	4	27	38	69	92	142	169	201
86	21	24	10	28	1	1	3	22	53	122	139	204	217		
87	12	24	10	13	1	1	3	16	78	131	190	203	238		
88	24	58	10	19	1	1	2	6	45	102	162				
89	67	5	10	25	1	1	3	1	28	41	71	108	158		
90	37	47	10	6	1	1	2	5	59	124	162				
91	49	42	10	13	1	1	3	14	65	92	119	175	242		
92	53	43	10	14	1	1	3	44	71	130	149	197	216		
93	61	52	10	3	1	1	3	35	103	137	167	186	203		
94	57	48	10	23	1	1	3	1	52	97	114	173	183		
95	56	37	10	6	1	1	3	15	68	108	177	205	237		
96	55	54	10	26	1	1	3	1	31	67	123	190	210		
97	4	18	10	35	1	1	4	43	69	97	133	172	202	224	270
98	26	52	10	9	1	1	2	33	95	159	215				
99	26	35	10	15	1	1	2	25	44	92	113				
100	31	67	10	3	1	1	3	34	59	98	115	156	185		
