4	2	100	1												
0	1000														
74	20	20	10	8	1	1	3	9	360	433	812	867	1194		
75	5	5	10	16	1	1	3	19	339	395	754	806	1123		
76	60	12	10	31	1	1	3	1	327	401	716	782	1170		
77	23	3	10	7	1	1	2	16	411	472	839				
78	8	56	10	27	1	1	2	16	403	481	808				
79	6	68	10	30	1	1	3	13	368	464	773	825	1178		
80	47	47	10	13	1	1	4	0	177	9	345	406	797	850	1159
81	49	58	10	10	1	1	4	4	323	413	759	621	929	829	1217
82	27	43	10	9	1	1	2	16	374	627	991				
83	37	31	10	14	1	1	4	19	400	270	634	458	832	883	1252
84	57	29	10	18	1	1	2	5	318	208	522				
85	63	23	10	2	1	1	3	11	338	397	764	855	1159		
86	21	24	10	28	1	1	2	8	336	396	792				
87	12	24	10	13	1	1	2	0	336	542	908				
88	24	58	10	19	1	1	2	5	342	419	778				
89	67	5	10	25	1	1	3	9	344	443	755	851	1157		
90	37	47	10	6	1	1	3	6	393	479	861	913	1255		
91	49	42	10	13	1	1	1	2	351						
92	53	43	10	14	1	1	3	6	385	436	765	818	1152		
93	61	52	10	3	1	1	2	18	366	550	902				
94	57	48	10	23	1	1	3	5	334	431	759	852	1229		
95	56	37	10	6	1	1	2	3	396	454	835				
96	55	54	10	26	1	1	3	10	352	450	837	935	1283		
97	4	18	10	35	1	1	3	3	314	398	749	805	1108		
98	26	52	10	9	1	1	3	16	317	415	732	818	1202		
99	26	35	10	15	1	1	2	10	408	473	810				
100	31	67	10	3	1	1	3	3	329	394	759	810	1144		
